Student_ID,gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status,salary_lpa
3877,Male,CSE,5.16,49.4,41.9,1,5.3,57.7,2,2,3,4,0,2,2,7.4,5,No,Low,Tier 2,No,High,Placed,12.54
3878,Female,CSE,3.46,45.1,49.5,2,2.6,51.7,1,3,1,3,4,1,3,5.8,7,Yes,Medium,Tier 2,Yes,Low,Not Placed,0.0
3879,Male,ECE,6.72,63.0,74.7,2,7.0,75.3,4,3,3,3,4,1,1,7.7,7,No,Medium,Tier 1,No,Low,Placed,12.86
3880,Male,CSE,9.51,100.0,76.8,1,7.3,100.0,2,3,3,2,4,2,0,8.1,5,No,Medium,Tier 3,Yes,Medium,Placed,15.0
3881,Male,ECE,4.86,44.9,60.5,1,4.7,65.0,4,2,4,4,2,4,4,5.7,3,No,Medium,Tier 1,Yes,Low,Placed,13.13
3882,Female,ECE,4.66,48.1,51.3,4,5.1,36.9,2,2,2,3,3,1,1,6.1,3,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3883,Female,CSE,6.55,58.4,62.3,2,5.2,59.5,6,3,4,2,4,3,3,6.8,8,No,Medium,Tier 2,Yes,Low,Placed,14.15
3884,Male,CSE,1.03,10.2,22.9,2,0.3,74.3,1,1,1,2,2,1,1,7.3,6,No,Low,Tier 3,Yes,Low,Not Placed,0.0
3885,Female,ME,2.54,52.5,13.9,0,2.9,51.9,2,2,2,4,2,1,4,7.3,7,No,High,Tier 2,Yes,High,Not Placed,0.0
3886,Female,IT,9.19,98.5,85.6,0,6.5,100.0,1,4,2,3,3,3,2,6.9,4,No,Medium,Tier 3,Yes,High,Placed,15.6
3887,Female,IT,6.7,73.4,64.6,0,6.9,71.5,2,2,4,3,3,3,1,5.3,5,No,High,Tier 1,Yes,Low,Placed,14.14
3888,Female,IT,0.13,9.5,24.6,1,0.4,23.7,2,0,1,3,2,1,1,8.2,5,No,Low,Tier 1,Yes,Medium,Not Placed,0.0
3889,Female,CSE,2.05,41.5,32.8,0,4.4,41.5,2,1,2,4,1,1,2,5.8,2,No,Medium,Tier 1,Yes,Medium,Not Placed,0.0
3890,Male,CSE,6.83,64.8,79.0,0,6.3,77.5,2,2,2,4,4,3,0,8.6,5,No,High,Tier 1,Yes,High,Placed,13.84
3891,Female,CSE,7.64,87.9,53.6,0,6.9,75.3,4,2,4,2,3,4,0,8.4,5,No,High,Tier 2,Yes,Low,Placed,16.57
3892,Male,ME,8.4,77.7,76.8,1,5.4,100.0,3,3,5,2,5,5,4,5.7,5,No,Medium,Tier 1,Yes,Low,Placed,16.72
3893,Female,EE,2.92,33.4,46.9,2,3.7,45.1,4,1,2,3,1,2,2,7.4,5,No,Low,Tier 2,Yes,High,Not Placed,0.0
3894,Male,ECE,9.31,100.0,89.4,3,7.9,78.2,2,4,4,2,4,2,2,8.6,8,No,Medium,Tier 1,Yes,Medium,Placed,14.93
3895,Female,CSE,5.53,70.6,70.7,0,4.1,77.9,4,1,2,0,3,1,1,7.7,4,Yes,Low,Tier 2,Yes,Medium,Placed,11.41
3896,Female,CSE,6.97,80.2,55.7,0,6.5,88.0,4,1,4,2,3,2,1,5.0,7,No,Medium,Tier 2,Yes,Low,Placed,14.5
3897,Male,CSE,5.97,55.2,73.1,0,5.3,71.2,4,3,4,3,3,4,2,7.0,6,Yes,High,Tier 2,Yes,Low,Placed,15.39
3898,Female,ECE,1.23,21.0,21.4,0,2.1,35.2,3,1,2,3,1,4,1,8.0,6,No,Medium,Tier 1,Yes,High,Not Placed,0.0
3899,Male,CSE,9.63,98.4,87.7,1,8.3,70.0,5,3,5,4,4,4,2,9.0,7,No,Medium,Tier 3,Yes,Medium,Placed,18.87
3900,Female,CE,1.23,17.0,37.8,0,1.9,57.0,2,0,1,0,1,3,0,6.8,5,No,Medium,Tier 2,Yes,High,Not Placed,0.0
3901,Male,ECE,2.55,50.4,50.0,0,3.5,60.7,3,0,2,2,3,2,0,5.0,4,Yes,Low,Tier 3,Yes,Low,Not Placed,0.0
3902,Male,CE,8.14,60.2,93.5,0,7.1,78.6,5,2,4,4,3,3,0,9.6,5,No,High,Tier 3,Yes,Low,Placed,17.53
3903,Female,IT,6.19,59.8,87.9,0,6.3,72.9,5,3,4,2,3,2,2,6.9,6,Yes,Medium,Tier 2,Yes,Low,Placed,14.84
3904,Male,IT,8.38,81.1,97.7,0,6.8,82.6,4,3,4,2,3,4,1,8.7,2,Yes,High,Tier 2,Yes,High,Placed,16.91
3905,Female,IT,5.16,30.4,51.3,0,4.0,85.5,5,1,4,2,3,4,4,6.7,5,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3906,Male,IT,3.77,33.1,49.6,0,3.4,45.2,4,0,3,4,3,3,1,7.7,7,No,Low,Tier 1,Yes,Medium,Not Placed,0.0
3907,Male,IT,9.22,99.6,88.2,0,9.4,82.9,6,4,5,3,4,4,1,6.2,5,No,Medium,Tier 2,Yes,Low,Placed,18.76
3908,Male,IT,0.36,18.4,41.2,0,2.7,28.6,2,0,2,2,0,2,2,6.2,6,Yes,Low,Tier 2,Yes,Medium,Not Placed,0.0
3909,Male,ECE,8.56,100.0,97.5,0,8.7,90.1,5,5,3,4,3,2,1,9.2,6,No,Low,Tier 2,Yes,Medium,Placed,16.28
3910,Male,EE,2.31,50.1,34.6,5,4.4,49.5,2,1,2,3,0,1,1,8.1,6,No,Low,Tier 2,Yes,Low,Not Placed,0.0
3911,Male,IT,8.49,91.5,94.7,0,7.0,88.3,3,4,5,1,4,5,2,7.0,2,No,Low,Tier 1,Yes,Medium,Placed,18.95
3912,Male,IT,1.39,29.9,16.8,0,2.8,32.8,0,0,0,3,1,0,5,8.1,8,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3913,Male,ME,5.8,65.0,66.9,3,5.6,87.6,4,1,4,1,3,1,0,6.2,10,No,Low,Tier 2,Yes,Medium,Placed,11.47
3914,Female,CSE,8.88,63.9,79.7,0,8.4,82.8,3,3,3,4,3,2,2,7.0,9,No,Medium,Tier 2,Yes,High,Placed,15.71
3915,Female,CSE,4.74,41.3,39.0,0,4.5,77.7,2,2,2,4,3,0,2,7.1,5,Yes,Medium,Tier 1,No,Low,Not Placed,0.0
3916,Male,ECE,7.47,79.5,85.6,0,6.8,100.0,4,3,3,3,2,3,1,6.1,4,No,High,Tier 3,Yes,Low,Placed,15.51
3917,Female,ECE,8.05,89.6,91.5,0,7.2,72.8,3,3,4,4,5,3,1,5.9,9,No,Medium,Tier 2,Yes,Medium,Placed,17.69
3918,Male,ME,7.36,80.5,81.5,0,7.2,83.3,4,4,2,2,4,2,2,4.7,6,Yes,Medium,Tier 1,Yes,Medium,Placed,14.9
3919,Female,ECE,9.25,84.7,90.2,0,8.6,88.9,6,3,5,3,3,5,1,5.8,7,No,Low,Tier 2,Yes,High,Placed,18.71
3920,Female,ECE,4.47,62.4,41.1,2,4.7,86.2,4,1,3,2,2,2,2,9.2,4,No,Medium,Tier 1,Yes,Low,Not Placed,0.0
3921,Female,ECE,1.73,44.5,20.2,0,2.8,42.0,4,1,3,3,1,3,1,4.9,7,Yes,High,Tier 1,Yes,Medium,Not Placed,0.0
3922,Male,CSE,0.48,28.5,12.1,3,2.1,40.9,0,0,1,3,0,2,1,7.0,6,No,Low,Tier 3,Yes,Low,Not Placed,0.0
3923,Female,IT,2.46,45.8,35.3,3,4.9,52.5,3,1,2,3,3,3,3,7.2,8,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3924,Male,ME,1.43,21.6,40.2,5,0.8,42.4,2,1,1,3,2,0,2,6.7,7,Yes,Medium,Tier 1,Yes,Medium,Not Placed,0.0
3925,Female,CSE,5.58,73.2,73.2,2,4.4,77.5,3,3,2,3,3,1,0,8.0,6,No,Medium,Tier 2,Yes,Medium,Placed,12.09
3926,Male,ECE,1.85,32.2,16.3,0,3.5,47.2,3,1,2,5,3,2,0,6.7,9,No,Medium,Tier 3,Yes,Low,Not Placed,0.0
3927,Female,ECE,0.39,23.4,14.2,1,2.0,43.1,1,0,0,1,4,0,1,8.1,5,No,Low,Tier 1,Yes,Low,Not Placed,0.0
3928,Female,CSE,0.36,21.7,13.7,0,2.0,39.7,3,0,2,5,0,1,1,7.7,9,No,High,Tier 2,Yes,Low,Not Placed,0.0
3929,Female,CSE,8.32,84.5,59.2,2,8.0,77.7,6,3,5,3,4,2,1,5.4,7,No,Medium,Tier 3,Yes,Low,Placed,17.07
3930,Male,EE,5.91,56.6,70.9,0,5.9,67.2,3,1,4,3,2,4,1,8.4,7,No,Medium,Tier 1,Yes,Low,Placed,13.94
3931,Female,ECE,3.58,44.6,44.2,0,3.4,63.1,4,1,3,5,4,1,0,6.6,10,Yes,High,Tier 1,Yes,High,Not Placed,0.0
3932,Male,CSE,8.94,100.0,88.4,3,8.4,95.3,4,0,5,4,4,4,3,4.9,1,No,Low,Tier 2,Yes,Medium,Placed,15.37
3933,Female,CSE,0.7,16.5,37.1,0,2.0,54.1,1,0,1,4,1,1,1,7.6,3,No,Medium,Tier 3,Yes,Medium,Not Placed,0.0
3934,Male,IT,9.8,100.0,97.3,0,7.9,100.0,2,3,5,4,4,4,1,6.7,8,No,Low,Tier 2,Yes,Medium,Placed,19.73
3935,Male,IT,6.16,74.7,63.0,0,6.5,65.7,2,2,3,3,4,1,4,9.0,7,No,Medium,Tier 3,Yes,Low,Placed,14.69
3936,Male,IT,1.83,27.6,38.4,1,3.4,47.6,0,0,0,4,2,0,2,8.3,6,No,Medium,Tier 1,Yes,Low,Not Placed,0.0
3937,Male,CSE,6.79,86.6,82.9,0,6.5,73.4,4,1,4,1,4,2,0,5.9,8,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
3938,Male,ME,7.63,76.3,82.0,1,8.6,67.5,5,3,5,4,5,5,3,8.1,3,No,Medium,Tier 2,Yes,High,Placed,17.7
3939,Male,ECE,4.29,66.6,59.2,2,5.8,67.5,0,1,1,4,3,1,1,6.2,9,Yes,Medium,Tier 2,No,Medium,Not Placed,0.0
3940,Male,CSE,8.62,92.6,85.5,0,8.5,96.1,5,1,5,4,5,6,1,5.0,8,Yes,High,Tier 3,Yes,Low,Placed,17.44
3941,Female,ECE,1.51,27.7,29.3,0,5.1,31.1,4,0,3,4,1,1,3,6.3,9,No,Low,Tier 2,Yes,Low,Not Placed,0.0
3942,Female,ECE,2.79,29.8,41.5,1,3.3,47.2,2,0,2,3,0,1,1,5.4,2,No,High,Tier 3,Yes,Medium,Not Placed,0.0
3943,Male,ME,0.93,22.0,17.9,0,1.7,34.9,4,0,2,3,1,1,0,7.0,8,No,Medium,Tier 3,Yes,Medium,Not Placed,0.0
3944,Male,CE,2.11,30.9,29.2,0,3.8,29.6,3,1,1,3,1,0,1,9.3,6,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3945,Male,CSE,2.39,22.7,50.9,0,2.9,48.9,2,0,2,3,3,1,0,7.1,10,No,Medium,Tier 1,Yes,Low,Not Placed,0.0
3946,Male,ME,9.18,90.9,100.0,0,7.9,76.3,5,3,4,1,2,3,0,7.6,6,No,Low,Tier 2,Yes,High,Placed,18.02
3947,Female,IT,0.78,13.6,40.2,0,1.1,41.6,0,2,1,5,2,0,1,5.8,4,Yes,Medium,Tier 2,Yes,High,Not Placed,0.0
3948,Female,CE,4.27,57.2,38.9,0,5.1,63.8,2,2,3,4,3,4,3,6.4,7,No,Medium,Tier 1,Yes,Medium,Not Placed,0.0
3949,Male,CSE,5.32,73.3,46.4,0,3.8,71.6,5,2,5,3,3,4,0,7.7,2,No,Medium,Tier 2,Yes,Low,Placed,16.41
3950,Male,ECE,8.99,79.1,78.0,0,7.7,94.2,6,3,5,4,5,5,0,6.9,8,No,Medium,Tier 1,Yes,Medium,Placed,18.72
3951,Male,CSE,9.98,100.0,99.2,0,8.5,100.0,7,3,5,4,4,5,0,6.1,5,No,Medium,Tier 1,Yes,Medium,Placed,20.67
3952,Female,ME,7.53,77.7,50.2,1,6.3,70.5,4,4,4,2,3,4,1,8.2,5,No,Medium,Tier 3,Yes,Low,Placed,14.64
3953,Female,CSE,9.71,87.8,89.8,2,6.5,84.2,4,3,4,4,5,2,0,7.2,6,No,Medium,Tier 1,Yes,High,Placed,17.09
3954,Male,ECE,7.87,89.5,95.0,0,5.2,90.1,3,2,3,5,4,4,2,9.5,5,No,Medium,Tier 2,Yes,Medium,Placed,17.59
3955,Male,CSE,9.63,92.4,100.0,0,7.5,91.2,7,3,5,2,5,4,1,7.8,9,No,High,Tier 3,Yes,Medium,Placed,18.58
3956,Female,CSE,7.07,74.3,69.5,4,7.0,90.9,5,2,3,1,3,4,3,5.6,5,Yes,Low,Tier 3,Yes,Medium,Not Placed,0.0
3957,Female,IT,0.8,17.8,20.1,0,2.3,46.5,2,0,1,2,1,1,3,7.1,7,No,High,Tier 1,Yes,Medium,Not Placed,0.0
3958,Male,ME,4.02,41.0,55.8,5,4.3,82.1,3,2,2,3,2,0,2,5.6,7,No,Low,Tier 2,Yes,Low,Not Placed,0.0
3959,Male,IT,6.47,77.2,79.1,0,5.1,72.7,4,2,3,2,2,4,1,9.4,6,No,Medium,Tier 3,Yes,Medium,Placed,13.66
3960,Male,ME,3.51,42.0,40.7,2,4.3,38.3,4,1,3,3,1,3,3,5.8,4,No,High,Tier 2,Yes,Low,Not Placed,0.0
3961,Male,CSE,2.73,23.8,37.5,0,1.6,55.5,3,2,2,2,2,0,0,8.3,1,No,Low,Tier 3,Yes,High,Not Placed,0.0
3962,Male,ECE,5.77,69.6,58.5,0,3.1,68.8,3,3,3,3,1,3,3,8.1,8,No,Medium,Tier 1,Yes,Low,Placed,14.57
3963,Male,ECE,9.34,82.3,79.4,4,7.8,97.5,5,2,5,2,4,5,2,6.2,3,No,Low,Tier 2,Yes,Low,Not Placed,0.0
3964,Male,CSE,0.35,6.4,18.6,4,1.2,45.1,2,1,1,3,0,1,4,7.4,10,No,Medium,Tier 3,Yes,Low,Not Placed,0.0
3965,Male,ECE,7.69,92.3,76.6,0,7.9,74.7,3,3,3,4,4,1,2,7.3,4,No,Medium,Tier 2,Yes,Medium,Placed,16.71
3966,Female,IT,7.23,64.5,63.2,4,6.7,66.3,2,2,2,2,4,3,0,8.0,8,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3967,Male,ECE,9.64,73.8,100.0,0,9.9,91.1,5,4,5,3,3,4,1,7.2,6,Yes,Low,Tier 1,Yes,Medium,Placed,19.49
3968,Male,IT,9.31,100.0,97.3,1,7.5,62.3,4,2,5,2,5,3,0,6.2,9,No,Low,Tier 2,Yes,Medium,Placed,17.56
3969,Male,ECE,7.62,76.7,85.9,0,7.3,81.7,4,2,4,3,3,3,0,7.7,6,Yes,Medium,Tier 1,Yes,Medium,Placed,15.69
3970,Male,CSE,5.2,57.0,51.9,0,4.9,61.3,4,1,4,3,0,4,0,7.7,6,No,Low,Tier 3,Yes,Low,Placed,11.91
3971,Female,CSE,2.04,29.2,14.5,1,4.3,57.6,4,0,4,3,1,2,4,5.9,3,Yes,Medium,Tier 2,No,Low,Not Placed,0.0
3972,Male,ECE,5.45,63.6,66.3,0,5.1,43.9,4,3,2,3,3,2,0,4.2,7,No,High,Tier 2,Yes,Low,Not Placed,0.0
3973,Male,CSE,7.65,72.5,72.6,0,7.7,81.0,4,2,3,4,3,3,4,7.7,7,No,Medium,Tier 1,Yes,Low,Placed,15.25
3974,Female,CSE,8.96,100.0,80.8,0,6.7,100.0,6,2,5,3,4,5,2,7.4,6,No,Low,Tier 2,Yes,Low,Placed,18.1
3975,Male,ECE,7.9,67.4,68.6,0,6.6,90.5,4,2,2,2,4,1,1,7.5,8,No,Medium,Tier 1,Yes,High,Placed,15.49
3976,Female,ECE,1.95,36.0,30.8,1,2.8,58.5,2,0,2,4,1,0,0,8.6,6,Yes,Medium,Tier 1,Yes,Medium,Not Placed,0.0
3977,Male,CSE,6.0,72.4,81.8,0,7.0,75.1,4,2,3,3,3,2,1,8.1,8,No,Low,Tier 1,Yes,Medium,Placed,14.31
3978,Male,IT,3.32,35.6,39.5,2,1.6,35.0,4,3,3,4,1,3,1,8.6,6,No,Medium,Tier 1,Yes,Medium,Not Placed,0.0
3979,Male,IT,0.09,5.5,7.8,0,1.2,37.5,1,0,0,3,1,0,1,7.9,8,Yes,High,Tier 2,Yes,Low,Not Placed,0.0
3980,Male,CSE,2.0,42.2,40.5,0,2.5,51.9,4,1,3,1,4,3,1,7.2,6,Yes,Medium,Tier 2,Yes,High,Not Placed,0.0
3981,Female,IT,1.13,14.7,28.8,0,0.2,28.8,1,2,1,5,2,0,0,5.5,10,Yes,High,Tier 2,Yes,Medium,Not Placed,0.0
3982,Female,IT,8.43,80.6,64.2,0,6.9,84.1,6,2,5,2,4,3,1,8.8,5,Yes,Low,Tier 2,Yes,Medium,Placed,17.67
3983,Male,IT,2.59,45.9,45.3,0,1.8,15.7,0,2,1,2,1,1,4,6.7,5,Yes,Medium,Tier 2,Yes,Low,Not Placed,0.0
3984,Male,ECE,2.85,39.6,62.1,0,1.2,48.1,2,1,2,4,2,3,0,6.3,4,No,Low,Tier 2,Yes,Medium,Not Placed,0.0
3985,Female,CSE,9.6,78.6,68.8,0,8.0,87.4,5,3,4,2,4,1,1,7.8,5,No,High,Tier 1,Yes,Low,Placed,16.56
3986,Female,IT,3.79,64.7,36.0,2,3.9,74.6,3,1,2,3,3,2,2,4.8,4,Yes,Low,Tier 1,Yes,Low,Not Placed,0.0
3987,Male,ECE,0.1,10.5,0.0,0,1.3,28.4,1,0,2,3,2,2,2,6.1,10,No,High,Tier 1,Yes,Low,Not Placed,0.0
3988,Male,CE,2.84,35.1,40.0,2,3.7,48.8,2,1,2,3,2,1,3,6.2,10,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3989,Male,ME,1.19,27.7,37.4,0,1.5,41.2,1,1,2,3,1,2,3,6.2,5,No,Medium,Tier 3,Yes,High,Not Placed,0.0
3990,Female,ECE,1.03,30.0,27.3,0,4.0,34.1,1,0,1,5,1,1,3,9.3,8,No,High,Tier 3,Yes,Medium,Not Placed,0.0
3991,Male,CSE,0.77,41.2,38.1,0,2.0,48.3,2,1,1,3,2,0,0,6.9,5,No,Low,Tier 1,Yes,High,Not Placed,0.0
3992,Male,CSE,5.93,48.8,73.7,0,6.9,46.7,4,1,3,2,4,2,0,6.2,6,No,High,Tier 2,Yes,High,Placed,14.1
3993,Female,CSE,1.89,39.3,50.1,0,1.1,60.0,3,1,2,4,2,1,0,6.9,9,No,High,Tier 1,Yes,Medium,Not Placed,0.0
3994,Male,ECE,3.61,53.1,58.5,5,3.2,56.5,1,2,0,2,3,0,4,8.0,5,Yes,Medium,Tier 1,Yes,Low,Not Placed,0.0
3995,Male,CSE,8.62,86.9,82.9,0,8.2,100.0,4,3,5,3,5,5,2,4.7,4,Yes,Medium,Tier 1,Yes,Low,Placed,17.88
3996,Male,ECE,4.24,58.9,52.6,0,4.2,27.5,2,2,2,2,2,1,1,7.1,6,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
3997,Male,CSE,9.16,100.0,82.6,0,6.8,60.7,6,2,3,3,4,3,1,6.5,4,No,Medium,Tier 2,Yes,Medium,Placed,18.38
3998,Male,EE,4.98,43.5,55.5,0,3.1,61.4,2,3,3,3,3,2,1,7.3,6,No,Low,Tier 1,No,Low,Placed,12.7
3999,Male,CSE,3.99,66.4,50.5,0,5.0,65.0,3,2,4,3,1,2,1,5.6,6,No,Medium,Tier 3,Yes,High,Not Placed,0.0
4000,Male,CE,7.5,63.2,77.2,2,7.4,73.3,4,1,4,3,3,3,0,6.8,7,No,Low,Tier 3,Yes,Low,Placed,14.7
4001,Male,CE,0.73,9.9,37.3,0,2.3,46.4,1,1,0,4,2,1,2,6.8,7,No,Low,Tier 3,Yes,Medium,Not Placed,0.0
4002,Female,ECE,0.89,19.9,21.8,1,1.6,52.1,1,1,0,4,2,0,1,5.5,6,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
4003,Female,IT,6.52,89.7,60.8,0,5.0,82.1,3,4,3,2,4,3,1,9.2,7,No,Medium,Tier 1,Yes,Medium,Not Placed,0.0
4004,Male,ECE,4.87,53.3,48.3,0,4.9,65.5,2,3,3,2,3,4,1,7.5,9,No,Medium,Tier 3,No,Medium,Placed,12.67
4005,Male,IT,7.9,81.8,87.8,0,5.7,83.5,4,4,4,4,4,4,1,8.1,7,No,Medium,Tier 3,Yes,Medium,Placed,17.51
4006,Male,CSE,9.16,100.0,77.2,0,7.2,82.6,3,3,5,2,4,4,1,6.6,8,Yes,Medium,Tier 2,Yes,Medium,Placed,17.99
4007,Male,CSE,3.88,45.0,47.0,0,5.5,57.6,4,2,3,4,3,4,1,7.3,4,No,Low,Tier 3,Yes,Medium,Not Placed,0.0
4008,Male,ECE,5.96,53.9,79.0,0,3.8,58.5,5,1,4,4,1,4,1,5.6,6,No,Medium,Tier 1,Yes,Medium,Placed,14.49
4009,Female,ECE,5.01,53.4,61.0,0,5.7,55.6,4,1,4,1,2,3,1,6.2,6,No,Medium,Tier 2,Yes,High,Placed,13.58
4010,Male,ECE,9.82,100.0,95.8,2,9.9,100.0,3,5,4,3,5,5,2,5.9,10,No,Low,Tier 2,Yes,Low,Placed,16.7
4011,Male,CSE,8.31,86.3,84.1,0,8.1,79.3,4,1,5,4,3,5,3,7.4,1,No,Medium,Tier 2,Yes,Low,Placed,16.68
4012,Male,ECE,9.12,100.0,80.7,1,8.3,80.9,3,3,5,3,5,2,2,9.0,7,No,Low,Tier 3,Yes,Low,Placed,19.3
4013,Female,CSE,2.54,44.0,29.7,0,2.8,55.6,3,1,3,3,2,2,2,8.1,7,No,Low,Tier 2,Yes,High,Not Placed,0.0
4014,Male,CSE,7.73,74.3,77.9,2,6.3,85.9,8,3,5,4,4,4,1,9.2,7,No,Low,Tier 1,Yes,Medium,Placed,16.44
4015,Female,CSE,2.65,38.0,41.9,0,1.1,48.3,2,1,2,4,0,3,1,8.0,3,No,Medium,Tier 3,Yes,High,Not Placed,0.0
4016,Male,CSE,2.09,24.2,44.2,0,3.0,45.8,1,2,1,2,3,0,0,7.5,6,No,High,Tier 3,Yes,Medium,Not Placed,0.0
4017,Female,CSE,9.44,88.6,94.4,5,7.7,96.6,5,3,5,5,3,5,1,5.9,9,No,High,Tier 2,Yes,Low,Not Placed,0.0
4018,Female,ME,0.19,61.4,33.0,0,0.9,47.8,1,1,2,1,0,1,0,7.4,3,Yes,Low,Tier 2,Yes,Medium,Not Placed,0.0
4019,Male,CSE,9.65,100.0,100.0,0,8.2,95.3,4,3,5,1,5,4,1,6.4,7,No,Medium,Tier 2,Yes,Low,Placed,18.9
4020,Male,IT,1.49,36.3,37.9,0,2.6,29.6,3,0,3,2,2,2,3,8.0,4,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
4021,Male,CSE,8.19,78.4,95.8,0,6.6,81.5,5,2,4,3,4,1,1,5.4,9,No,High,Tier 1,Yes,Low,Placed,17.23
4022,Male,ME,2.76,54.2,30.2,4,5.0,46.7,4,2,3,3,4,1,3,6.9,7,No,High,Tier 3,Yes,Medium,Not Placed,0.0
4023,Female,ECE,3.51,55.8,34.6,2,4.7,43.4,4,2,4,2,3,2,3,7.0,6,No,High,Tier 3,Yes,Medium,Not Placed,0.0
4024,Female,CSE,2.17,52.3,40.5,2,3.9,54.0,3,2,2,2,1,1,0,9.1,4,No,Medium,Tier 1,Yes,Low,Not Placed,0.0
4025,Female,ECE,5.86,83.1,51.5,4,5.5,77.1,6,3,4,3,3,3,0,5.8,5,No,Low,Tier 2,Yes,Medium,Not Placed,0.0
4026,Female,ECE,3.48,29.8,42.9,0,4.4,64.6,4,1,3,2,3,2,1,8.4,5,No,High,Tier 2,Yes,Medium,Not Placed,0.0
4027,Male,ECE,6.57,59.7,78.3,0,5.2,62.5,2,2,3,4,2,2,0,8.0,4,No,Low,Tier 1,Yes,High,Placed,14.96
4028,Male,CSE,0.16,6.3,33.4,1,2.3,37.8,0,0,0,3,2,0,0,6.7,5,No,High,Tier 1,Yes,Low,Not Placed,0.0
4029,Female,EE,0.64,11.0,20.6,0,1.7,38.8,1,1,2,3,1,2,1,7.5,2,Yes,Medium,Tier 3,Yes,Medium,Not Placed,0.0
4030,Male,ECE,1.0,26.7,19.5,0,1.2,44.7,3,1,2,3,0,3,1,6.7,7,Yes,High,Tier 1,Yes,Low,Not Placed,0.0
4031,Female,CSE,4.19,44.9,54.7,0,4.4,61.7,2,2,2,4,4,2,4,7.0,5,Yes,Low,Tier 2,Yes,Medium,Not Placed,0.0
4032,Male,IT,8.15,100.0,72.5,3,6.9,83.7,5,2,4,2,5,4,0,7.9,4,No,Medium,Tier 2,Yes,High,Placed,17.75
4033,Male,ECE,8.88,100.0,87.3,0,10.0,86.7,5,4,5,1,2,4,1,10.0,3,No,Low,Tier 2,Yes,High,Placed,17.76
4034,Female,ME,2.45,35.8,37.5,2,3.7,63.0,1,2,0,2,2,0,1,8.2,6,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
4035,Male,ECE,5.74,83.3,63.6,0,7.1,59.1,5,2,4,3,2,1,3,7.3,9,No,Low,Tier 2,Yes,Medium,Placed,15.17
4036,Female,IT,7.68,95.2,80.3,0,8.0,79.0,3,3,4,4,4,3,1,8.7,5,No,Low,Tier 3,Yes,Medium,Placed,16.24
4037,Female,CSE,2.89,35.1,32.8,2,3.6,65.3,5,2,4,4,4,2,3,5.3,8,No,Medium,Tier 1,No,Medium,Not Placed,0.0
4038,Female,ME,4.09,29.7,43.5,4,3.9,49.8,2,1,2,5,3,2,1,6.5,7,No,Low,Tier 2,Yes,High,Not Placed,0.0
4039,Female,IT,5.24,57.4,52.4,0,3.4,57.3,3,3,4,4,2,4,2,7.1,5,No,High,Tier 1,Yes,Medium,Placed,13.76
4040,Male,CSE,1.35,20.0,12.6,0,1.6,51.9,2,1,1,2,2,1,1,5.8,9,No,Medium,Tier 2,Yes,Low,Not Placed,0.0
4041,Female,CSE,0.26,19.3,23.5,0,2.3,19.5,2,0,1,3,1,1,2,6.4,2,No,Medium,Tier 2,Yes,Medium,Not Placed,0.0
4042,Male,CSE,1.53,28.9,39.2,2,2.3,52.1,3,1,2,0,1,2,3,5.0,6,Yes,Medium,Tier 3,Yes,Low,Not Placed,0.0
4043,Male,EE,6.27,68.9,76.1,0,6.3,66.7,4,2,5,3,3,3,1,5.5,5,No,Low,Tier 3,Yes,High,Placed,17.18
4044,Female,CSE,0.74,26.5,21.3,0,0.0,44.4,0,0,0,2,1,0,2,6.7,6,No,High,Tier 1,Yes,Low,Not Placed,0.0
4045,Male,ECE,1.9,19.0,25.1,1,3.3,31.8,3,2,2,0,2,0,0,5.9,3,No,High,Tier 1,Yes,Low,Not Placed,0.0
4046,Male,CSE,3.38,47.8,52.5,0,5.0,69.5,5,0,2,5,0,3,1,7.5,7,No,Low,Tier 2,Yes,Low,Not Placed,0.0
4047,Male,ECE,0.78,17.2,30.6,0,0.3,25.1,3,1,1,3,1,3,4,7.3,2,No,Low,Tier 3,Yes,Low,Not Placed,0.0
4048,Male,ECE,1.92,33.3,35.5,2,3.2,55.2,2,1,2,0,2,2,3,7.4,7,No,Low,Tier 2,Yes,Medium,Not Placed,0.0
4049,Female,EE,9.11,100.0,100.0,3,9.2,75.6,4,1,5,3,5,3,2,6.4,4,No,High,Tier 1,Yes,Medium,Placed,16.98
